NPDESID_PFID,NPDES_ID,PERMITTING_STATE,AGENCY_TYPE_CODE,FACILITY_UIN,FACILITY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_ADDRESS_TEXT,FACILITY_CITY,COUNTY_CODE,STATE_CODE,EPA_REGION_CODE,FACILITY_TYPE_CODE,FACILITY_LAT,FACILITY_LON,PERMIT_NAME,VERSION_NMBR,PERMIT_TYPE_CODE,EFFECTIVE_DATE,EXPIRATION_DATE,PERMIT_STATUS_CODE,FACILITY_TYPE_INDICATOR,MAJOR_MINOR_STATUS_FLAG,PERMIT_TRACKING,PT_START_DATE,DMR_TRACKING,DMR_NR_START_DATE,PERMIT_DESIGN_FLOW,PERMIT_AVG_FLOW,PERM_FEATURE_NMBR,PERM_FEATURE_TEXT,PF_LAT,PF_LON,PF_CHARACTER,PERM_FEATURE_TYPE_CODE,PF_STATE_WATERBODY_NAME,PF_STATE_AUTO_NAME,PF_REACH_ID,IN_ICIS,ECHO_DFR_LINK
CT0100056040,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,40,Howard Avenue and Wordin Avenue,41.164252,-73.207852,CSO,EXO,Cedar Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056047,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,47,State St. and Union Square,41.176273,-73.186163,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056048,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,48,Water Street and Union Square,41.176273,-73.186163,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056049,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,49,John Street - west of Water Street,41.178218,-73.18735,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056050,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,50,Water Street and Fairfield Avenue,41.179618,-73.187457,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056051,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,51,Water Street and Golden Hill Street,41.180768,-73.188051,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056066,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,66,"Pulaski Street , Congress Street and Crescent Avenue",41.184322,-73.185985,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056067,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,67,"Pulaski Street , Congress Street and Crescent Avenue",41.184322,-73.185985,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056075,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,75,Housatonic between Commercial and Grand,41.190489,-73.192822,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056076,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,76,Housatonic Avenue and N Washington Avenue,41.191341,-73.192933,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056077,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,77,Housatonic Avenue and Grand Street,41.189913,-73.190012,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056078,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,78,Housatonic Avenue and City Yard,41.189907,-73.192718,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056079,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,79,East Washington Avenue and Housatonic Avenue,41.185603,-73.191727,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056080,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,80,Congress Street and Main Street,41.182267,-73.190444,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056084,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,84,Admiral Street and Harbor Street,41.166017,-73.203413,CSO,EXO,Cedar Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056087,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,87,St Stephens Road and Anthony Street,41.162899,-73.217028,CSO,EXO,Burr Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056091,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,91,State Street and Dewey Street,41.168002,-73.218689,CSO,EXO,Ash Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056093,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,93,Mt Grove Cemetery and Dewey Street,41.173649,-73.218383,CSO,EXO,Ash Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056101,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,101,Main Street and Capitol Avenue,41.196762,-73.200426,CSO,EXO,Island Brook,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056145,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,145,Henry Street and Main Street,41.04481,-73.540018,CSO,EXO,Bridgeport Harbor,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056192,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,192,Broad Street and Railroad Avenue,41.170374,-73.187931,CSO,EXO,Bridgeport Harbor,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056195,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,195,Congress St. Siphon Head Chamber,41.18322,-73.188371,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056196,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,196,Main Street and Fairview Avenue,41.202982,-73.204335,CSO,EXO,Island Brook,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100056207,CT0100056,CT,ST6,1.1004E+11,BRIDGEPORT WESTSIDE WPCA,205 BOSTWICK AVENUE,,BRIDGEPORT,CT001,CT,1,MWD,41.159167,-73.213333,BRIDGEPORT-WEST WPCA,0,NPD,7/1/19,6/30/24,ADC,POTW,M,Y,7/1/19,Y,7/1/19,30,,207,State Street and Water Street,41.177156,-73.187141,CSO,EXO,Pequonnock River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039877194
CT0100251002,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,2,Mark Twain Drive and Plainfield Street,41.792594,-72.709575,CSO,EXO,North Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251003,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,3,Mark Twain Drive and Dillon Road,41.786608,-72.70756,CSO,EXO,North Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251005,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,5,55 Elizabeth Street,41.771452,-72.704787,CSO,EXO,North Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251006,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,6,North Branch park River at Asylum Avenue,41.773264,-72.703333,CSO,EXO,North Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251007,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,7,Clemens Place Park,41.766998,-72.703514,CSO,EXO,N Branch Park River Conduit to Tremont St Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251008,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,8,Clemens Place Park,41.767148,-72.703249,CSO,EXO,North Branch Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251009,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,9,Park Street at Pope Park,41.758081,-72.699617,CSO,EXO,N Branch Park River Conduit to Tremont St Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251010,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,10,Forrest Street and Hathorn Street,41.763195,-72.701238,CSO,EXO,South Branch Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251012,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,12,Clemens Place Park,41.767148,-72.703249,CSO,EXO,North Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251014,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,14,Hamilton Street at Pope Park,41.753162,-72.699379,CSO,EXO,South Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251016,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,16,Kane Street and New Park Avenue,41.750404,-72.71096,CSO,EXO,Kane Brook,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251017,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,17,Brookfield Street and Saybrooke Street,41.749667,-72.70307,CSO,EXO,South Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251018,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,18,South Brook Park River at Wellington Street,41.750903,-72.700622,CSO,EXO,South Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251019,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,19,Rice Heights Playground at Flatbush Avenue,41.743447,-72.705638,CSO,EXO,Cemetery Brook Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251020,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,20,Rice Heights Playground at Flatbush Avenue,41.743465,-72.70564,CSO,EXO,Cemetery Brook Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251022,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,22,South Brook Park River at Dart Street,41.737059,-72.708314,CSO,EXO,South Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251024,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,24,South Brook Park River at New Brittain Avenue,41.732484,-72.714295,CSO,EXO,South Branch Park River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251025,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,25,Bushnell Park at Trinity Street,41.765126,-72.681011,CSO,EXO,Gully Brook Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251027,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,27,Commerce Street and Sheldon Street,41.760473,-72.667913,CSO,EXO,Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251028,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,28,Hartford Public Library,41.762108,-72.674379,CSO,EXO,Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251029,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,29,Hartford Public Library,41.762245,-72.674304,CSO,EXO,Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251030,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,30,Pulaski Circle,41.762756,-72.676182,CSO,EXO,Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251031,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,31,Bushnell Park at Pulaski Circle,41.76334,-72.67677,CSO,EXO,Park River Conduit via Park River Storm Drain,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251032,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,32,Minuteman Park,41.763967,-72.685524,CSO,EXO,Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251033,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,33,Minuteman Park,41.763938,-72.686461,CSO,EXO,Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251034,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,34,Michael J Fallon Way & Broad Street,41.764031,-72.686604,CSO,EXO,Park River Conduit via Southeast Storm Drain,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251035,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,35,Park Street and Broad Street,41.758032,-72.687232,CSO,EXO,Park River Aux. Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251036,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,36,25 Park Place,41.762285,-72.693673,CSO,EXO,Park River Aux. Conduit via Southeast Storm Drain,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251038,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,38,Hartford Public Library,41.761733,-72.672901,CSO,EXO,Park River Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251039,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,39,Franklin Avenue Rec Center,41.729189,-72.670774,CSO,EXO,Folly Brook Conduit to Franklin Avenue Storm Drain,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251040,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,40,Folly Brook at Wilbur Cross Highway,41.728912,-72.665818,CSO,EXO,Folly Brook,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251041,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,41,Leibert Road and Riverside Park,41.782417,-72.659304,CSO,EXO,No. Meadows Storage Pond via Tower Brook Conduit,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251042,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,42,Riverside Park,41.772484,-72.667702,CSO,EXO,Connecticut River via Northeast Storm Drain,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
CT0100251043,CT0100251,CT,ST6,1.1001E+11,HARTFORD WPCF,240 BRAINARD RD,,HARTFORD,CT003,CT,1,MWD,41.731389,-72.656389,HARTFORD MDC WPCF,0,NPD,10/1/15,9/30/20,ADC,POTW,M,Y,10/1/15,Y,10/1/15,60,,43,Connecticut Convention Center,41.76203,-72.665864,CSO,EXO,Connecticut River via East Side Storm Drain,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110010052904
